bucket,term,source,description
lm_negative,seizing,LM,LM negative polarity words（负向情感）
lm_negative,sentenced,LM,LM negative polarity words（负向情感）
lm_negative,sentencing,LM,LM negative polarity words（负向情感）
lm_negative,serious,LM,LM negative polarity words（负向情感）
lm_negative,seriously,LM,LM negative polarity words（负向情感）
lm_negative,seriousness,LM,LM negative polarity words（负向情感）
lm_negative,setback,LM,LM negative polarity words（负向情感）
lm_negative,setbacks,LM,LM negative polarity words（负向情感）
lm_negative,sever,LM,LM negative polarity words（负向情感）
lm_negative,severe,LM,LM negative polarity words（负向情感）
lm_negative,severed,LM,LM negative polarity words（负向情感）
lm_negative,severely,LM,LM negative polarity words（负向情感）
lm_negative,severities,LM,LM negative polarity words（负向情感）
lm_negative,severity,LM,LM negative polarity words（负向情感）
lm_negative,sharply,LM,LM negative polarity words（负向情感）
lm_negative,shocked,LM,LM negative polarity words（负向情感）
lm_negative,shortage,LM,LM negative polarity words（负向情感）
lm_negative,shortages,LM,LM negative polarity words（负向情感）
lm_negative,shortfall,LM,LM negative polarity words（负向情感）
lm_negative,shortfalls,LM,LM negative polarity words（负向情感）
lm_negative,shrinkage,LM,LM negative polarity words（负向情感）
lm_negative,shrinkages,LM,LM negative polarity words（负向情感）
lm_negative,shut,LM,LM negative polarity words（负向情感）
lm_negative,shutdown,LM,LM negative polarity words（负向情感）
lm_negative,shutdowns,LM,LM negative polarity words（负向情感）
lm_negative,shuts,LM,LM negative polarity words（负向情感）
lm_negative,shutting,LM,LM negative polarity words（负向情感）
lm_negative,slander,LM,LM negative polarity words（负向情感）
lm_negative,slandered,LM,LM negative polarity words（负向情感）
lm_negative,slanderous,LM,LM negative polarity words（负向情感）
lm_negative,slanders,LM,LM negative polarity words（负向情感）
lm_negative,slippage,LM,LM negative polarity words（负向情感）
lm_negative,slippages,LM,LM negative polarity words（负向情感）
lm_negative,slow,LM,LM negative polarity words（负向情感）
lm_negative,slowdown,LM,LM negative polarity words（负向情感）
lm_negative,slowdowns,LM,LM negative polarity words（负向情感）
lm_negative,slowed,LM,LM negative polarity words（负向情感）
lm_negative,slower,LM,LM negative polarity words（负向情感）
lm_negative,slowest,LM,LM negative polarity words（负向情感）
lm_negative,slowing,LM,LM negative polarity words（负向情感）
lm_negative,slowly,LM,LM negative polarity words（负向情感）
lm_negative,slowness,LM,LM negative polarity words（负向情感）
lm_negative,sluggish,LM,LM negative polarity words（负向情感）
lm_negative,sluggishly,LM,LM negative polarity words（负向情感）
lm_negative,sluggishness,LM,LM negative polarity words（负向情感）
lm_negative,solvencies,LM,LM negative polarity words（负向情感）
lm_negative,solvency,LM,LM negative polarity words（负向情感）
lm_negative,spam,LM,LM negative polarity words（负向情感）
lm_negative,spammers,LM,LM negative polarity words（负向情感）
lm_negative,spamming,LM,LM negative polarity words（负向情感）
lm_negative,staggering,LM,LM negative polarity words（负向情感）
lm_negative,stagnant,LM,LM negative polarity words（负向情感）
lm_negative,stagnate,LM,LM negative polarity words（负向情感）
lm_negative,stagnated,LM,LM negative polarity words（负向情感）
lm_negative,stagnates,LM,LM negative polarity words（负向情感）
lm_negative,stagnating,LM,LM negative polarity words（负向情感）
lm_negative,stagnation,LM,LM negative polarity words（负向情感）
lm_negative,standstill,LM,LM negative polarity words（负向情感）
lm_negative,standstills,LM,LM negative polarity words（负向情感）
lm_negative,stolen,LM,LM negative polarity words（负向情感）
lm_negative,stoppage,LM,LM negative polarity words（负向情感）
lm_negative,stoppages,LM,LM negative polarity words（负向情感）
lm_negative,stopped,LM,LM negative polarity words（负向情感）
lm_negative,stopping,LM,LM negative polarity words（负向情感）
lm_negative,stops,LM,LM negative polarity words（负向情感）
lm_negative,strain,LM,LM negative polarity words（负向情感）
lm_negative,strained,LM,LM negative polarity words（负向情感）
lm_negative,straining,LM,LM negative polarity words（负向情感）
lm_negative,strains,LM,LM negative polarity words（负向情感）
lm_negative,stress,LM,LM negative polarity words（负向情感）
lm_negative,stressed,LM,LM negative polarity words（负向情感）
lm_negative,stresses,LM,LM negative polarity words（负向情感）
lm_negative,stressful,LM,LM negative polarity words（负向情感）
lm_negative,stressing,LM,LM negative polarity words（负向情感）
lm_negative,stringent,LM,LM negative polarity words（负向情感）
lm_negative,subjected,LM,LM negative polarity words（负向情感）
lm_negative,subjecting,LM,LM negative polarity words（负向情感）
lm_negative,subjection,LM,LM negative polarity words（负向情感）
lm_negative,subpoena,LM,LM negative polarity words（负向情感）
lm_negative,subpoenaed,LM,LM negative polarity words（负向情感）
lm_negative,subpoenas,LM,LM negative polarity words（负向情感）
lm_negative,substandard,LM,LM negative polarity words（负向情感）
lm_negative,sue,LM,LM negative polarity words（负向情感）
lm_negative,sued,LM,LM negative polarity words（负向情感）
lm_negative,sues,LM,LM negative polarity words（负向情感）
lm_negative,suffer,LM,LM negative polarity words（负向情感）
lm_negative,suffered,LM,LM negative polarity words（负向情感）
lm_negative,suffering,LM,LM negative polarity words（负向情感）
lm_negative,suffers,LM,LM negative polarity words（负向情感）
lm_negative,suing,LM,LM negative polarity words（负向情感）
lm_negative,summoned,LM,LM negative polarity words（负向情感）
lm_negative,summoning,LM,LM negative polarity words（负向情感）
lm_negative,summons,LM,LM negative polarity words（负向情感）
lm_negative,summonses,LM,LM negative polarity words（负向情感）
lm_negative,susceptibility,LM,LM negative polarity words（负向情感）
lm_negative,susceptible,LM,LM negative polarity words（负向情感）
lm_negative,suspect,LM,LM negative polarity words（负向情感）
lm_negative,suspected,LM,LM negative polarity words（负向情感）
lm_negative,suspects,LM,LM negative polarity words（负向情感）
lm_negative,suspend,LM,LM negative polarity words（负向情感）
lm_negative,suspended,LM,LM negative polarity words（负向情感）
lm_negative,suspending,LM,LM negative polarity words（负向情感）
lm_negative,suspends,LM,LM negative polarity words（负向情感）
lm_negative,suspension,LM,LM negative polarity words（负向情感）
lm_negative,suspensions,LM,LM negative polarity words（负向情感）
lm_negative,suspicion,LM,LM negative polarity words（负向情感）
lm_negative,suspicions,LM,LM negative polarity words（负向情感）
lm_negative,suspicious,LM,LM negative polarity words（负向情感）
lm_negative,suspiciously,LM,LM negative polarity words（负向情感）
lm_negative,taint,LM,LM negative polarity words（负向情感）
lm_negative,tainted,LM,LM negative polarity words（负向情感）
lm_negative,tainting,LM,LM negative polarity words（负向情感）
lm_negative,taints,LM,LM negative polarity words（负向情感）
lm_negative,tampered,LM,LM negative polarity words（负向情感）
lm_negative,tense,LM,LM negative polarity words（负向情感）
lm_negative,terminate,LM,LM negative polarity words（负向情感）
lm_negative,terminated,LM,LM negative polarity words（负向情感）
lm_negative,terminates,LM,LM negative polarity words（负向情感）
lm_negative,terminating,LM,LM negative polarity words（负向情感）
lm_negative,termination,LM,LM negative polarity words（负向情感）
lm_negative,terminations,LM,LM negative polarity words（负向情感）
lm_negative,testify,LM,LM negative polarity words（负向情感）
lm_negative,testifying,LM,LM negative polarity words（负向情感）
lm_negative,threat,LM,LM negative polarity words（负向情感）
lm_negative,threaten,LM,LM negative polarity words（负向情感）
lm_negative,threatened,LM,LM negative polarity words（负向情感）
lm_negative,threatening,LM,LM negative polarity words（负向情感）
lm_negative,threatens,LM,LM negative polarity words（负向情感）
lm_negative,threats,LM,LM negative polarity words（负向情感）
lm_negative,tightening,LM,LM negative polarity words（负向情感）
lm_negative,tolerate,LM,LM negative polarity words（负向情感）
lm_negative,tolerated,LM,LM negative polarity words（负向情感）
lm_negative,tolerates,LM,LM negative polarity words（负向情感）
lm_negative,tolerating,LM,LM negative polarity words（负向情感）
lm_negative,toleration,LM,LM negative polarity words（负向情感）
lm_negative,tortuous,LM,LM negative polarity words（负向情感）
lm_negative,tortuously,LM,LM negative polarity words（负向情感）
lm_negative,tragedies,LM,LM negative polarity words（负向情感）
lm_negative,tragedy,LM,LM negative polarity words（负向情感）
lm_negative,tragic,LM,LM negative polarity words（负向情感）
lm_negative,tragically,LM,LM negative polarity words（负向情感）
lm_negative,traumatic,LM,LM negative polarity words（负向情感）
lm_negative,trouble,LM,LM negative polarity words（负向情感）
lm_negative,troubled,LM,LM negative polarity words（负向情感）
lm_negative,troubles,LM,LM negative polarity words（负向情感）
lm_negative,turbulence,LM,LM negative polarity words（负向情感）
lm_negative,turmoil,LM,LM negative polarity words（负向情感）
lm_negative,unable,LM,LM negative polarity words（负向情感）
lm_negative,unacceptable,LM,LM negative polarity words（负向情感）
lm_negative,unacceptably,LM,LM negative polarity words（负向情感）
lm_negative,unaccounted,LM,LM negative polarity words（负向情感）
